Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
1891,106,1.32494,0.80000,0.50,6,5,4,4,0.67
1891,107,2.96449,1.00000,0.34,1,1,0,0,0.34
1892,0,0.16946,0.15162,0.31,100000,15162,89472,5371337,53.71
1892,1,0.03366,0.03310,0.50,84838,2808,83434,5281865,62.26
1892,2,0.01308,0.01300,0.49,82029,1066,81487,5198431,63.37
1892,3,0.00853,0.00850,0.51,80963,688,80626,5116944,63.20
1892,4,0.00601,0.00599,0.49,80276,481,80032,5036319,62.74
1892,5,0.00482,0.00481,0.51,79795,384,79607,4956287,62.11
1892,6,0.00377,0.00377,0.50,79411,299,79261,4876680,61.41
1892,7,0.00324,0.00324,0.50,79112,256,78985,4797419,60.64
1892,8,0.00331,0.00330,0.51,78856,260,78728,4718435,59.84
1892,9,0.00278,0.00278,0.50,78595,218,78486,4639706,59.03
1892,10,0.00217,0.00217,0.52,78377,170,78297,4561220,58.20
1892,11,0.00242,0.00242,0.51,78208,189,78115,4482924,57.32
1892,12,0.00238,0.00237,0.50,78018,185,77926,4404809,56.46
1892,13,0.00243,0.00243,0.52,77833,189,77742,4326883,55.59
1892,14,0.00243,0.00243,0.51,77644,189,77552,4249141,54.73
1892,15,0.00279,0.00279,0.51,77455,216,77350,4171589,53.86
1892,16,0.00322,0.00322,0.51,77239,249,77119,4094238,53.01
1892,17,0.00385,0.00384,0.51,76991,296,76845,4017120,52.18
1892,18,0.00470,0.00469,0.52,76695,360,76521,3940275,51.38
1892,19,0.00443,0.00442,0.50,76335,338,76166,3863754,50.62
1892,20,0.00463,0.00461,0.51,75998,351,75826,3787588,49.84
1892,21,0.00416,0.00415,0.50,75647,314,75492,3711762,49.07
1892,22,0.00459,0.00458,0.51,75333,345,75164,3636270,48.27
1892,23,0.00439,0.00439,0.50,74988,329,74825,3561106,47.49
1892,24,0.00463,0.00462,0.53,74659,345,74496,3486282,46.70
1892,25,0.00697,0.00695,0.58,74315,516,74096,3411786,45.91
1892,26,0.01585,0.01570,0.40,73798,1159,73105,3337690,45.23
1892,27,0.00580,0.00579,0.53,72640,420,72440,3264586,44.94
1892,28,0.00417,0.00416,0.48,72219,300,72064,3192145,44.20
1892,29,0.00419,0.00419,0.52,71919,301,71773,3120082,43.38
1892,30,0.00454,0.00453,0.51,71618,325,71458,3048308,42.56
1892,31,0.00442,0.00441,0.51,71293,315,71140,2976850,41.75
1892,32,0.00406,0.00405,0.50,70979,288,70835,2905710,40.94
1892,33,0.00402,0.00401,0.49,70691,284,70546,2834875,40.10
1892,34,0.00403,0.00402,0.51,70407,283,70268,2764329,39.26
1892,35,0.00411,0.00410,0.49,70124,288,69979,2694061,38.42
1892,36,0.00428,0.00427,0.50,69836,298,69687,2624083,37.57
1892,37,0.00470,0.00469,0.49,69538,326,69371,2554396,36.73
1892,38,0.00470,0.00469,0.49,69212,324,69048,2485025,35.90
1892,39,0.00468,0.00467,0.52,68888,321,68733,2415977,35.07
1892,40,0.00509,0.00508,0.50,68566,348,68391,2347244,34.23
1892,41,0.00474,0.00473,0.51,68218,322,68059,2278853,33.41
1892,42,0.00544,0.00542,0.51,67896,368,67715,2210793,32.56
1892,43,0.00542,0.00540,0.51,67527,365,67348,2143078,31.74
1892,44,0.00558,0.00557,0.51,67162,374,66978,2075731,30.91
1892,45,0.00589,0.00588,0.51,66789,393,66595,2008753,30.08
1892,46,0.00628,0.00626,0.52,66396,416,66195,1942157,29.25
1892,47,0.00649,0.00647,0.50,65980,427,65766,1875962,28.43
1892,48,0.00641,0.00639,0.50,65553,419,65345,1810196,27.61
1892,49,0.00722,0.00719,0.49,65134,469,64895,1744851,26.79
1892,50,0.00728,0.00725,0.50,64666,469,64432,1679955,25.98
1892,51,0.00937,0.00932,0.52,64197,599,63909,1615523,25.17
1892,52,0.00928,0.00924,0.51,63598,588,63308,1551614,24.40
1892,53,0.00969,0.00965,0.51,63011,608,62710,1488306,23.62
1892,54,0.01031,0.01026,0.50,62403,640,62082,1425596,22.85
1892,55,0.01091,0.01085,0.51,61763,670,61434,1363514,22.08
1892,56,0.01129,0.01123,0.50,61092,686,60750,1302080,21.31
1892,57,0.01220,0.01212,0.50,60406,732,60040,1241330,20.55
1892,58,0.01400,0.01391,0.51,59674,830,59268,1181290,19.80
1892,59,0.01499,0.01488,0.49,58844,876,58401,1122022,19.07
1892,60,0.01602,0.01589,0.50,57968,921,57507,1063621,18.35
1892,61,0.01682,0.01668,0.50,57047,951,56571,1006114,17.64
1892,62,0.01879,0.01862,0.51,56096,1045,55580,949543,16.93
1892,63,0.01917,0.01900,0.52,55052,1046,54550,893964,16.24
1892,64,0.02235,0.02210,0.50,54006,1194,53407,839413,15.54
1892,65,0.02423,0.02395,0.50,52812,1265,52184,786006,14.88
1892,66,0.02484,0.02453,0.50,51547,1265,50914,733822,14.24
1892,67,0.02899,0.02858,0.51,50283,1437,49574,682908,13.58
1892,68,0.02907,0.02865,0.50,48846,1399,48141,633334,12.97
1892,69,0.03430,0.03374,0.51,47446,1601,46665,585193,12.33
1892,70,0.03874,0.03802,0.51,45845,1743,44996,538528,11.75
1892,71,0.04001,0.03924,0.51,44102,1731,43259,493532,11.19
1892,72,0.04416,0.04320,0.50,42372,1831,41457,450273,10.63
1892,73,0.04852,0.04737,0.50,40541,1921,39587,408816,10.08
1892,74,0.05302,0.05166,0.51,38620,1995,37633,369229,9.56
1892,75,0.05913,0.05746,0.51,36625,2105,35592,331596,9.05
1892,76,0.06417,0.06220,0.51,34521,2147,33461,296004,8.57
1892,77,0.07461,0.07195,0.50,32373,2329,31219,262543,8.11
1892,78,0.07746,0.07463,0.51,30044,2242,28949,231324,7.70
1892,79,0.08702,0.08343,0.51,27802,2320,26656,202375,7.28
1892,80,0.09196,0.08791,0.50,25482,2240,24359,175719,6.90
1892,81,0.09632,0.09188,0.50,23242,2136,22172,151360,6.51
1892,82,0.11152,0.10561,0.50,21106,2229,19989,129188,6.12
1892,83,0.11980,0.11326,0.52,18877,2138,17846,109199,5.78
1892,84,0.12388,0.11669,0.50,16739,1953,15768,91353,5.46
1892,85,0.13525,0.12676,0.50,14786,1874,13857,75585,5.11
1892,86,0.15184,0.14111,0.50,12912,1822,12000,61728,4.78
1892,87,0.16864,0.15563,0.50,11090,1726,10235,49728,4.48
1892,88,0.18395,0.16861,0.51,9364,1579,8583,39494,4.22
1892,89,0.20300,0.18423,0.50,7785,1434,7065,30910,3.97
1892,90,0.21754,0.19656,0.51,6351,1248,5738,23845,3.75
1892,91,0.22214,0.19986,0.50,5102,1020,4591,18107,3.55
1892,92,0.23530,0.21048,0.50,4083,859,3652,13516,3.31
1892,93,0.27262,0.24057,0.51,3223,775,2844,9864,3.06
1892,94,0.26310,0.23287,0.51,2448,570,2167,7020,2.87
1892,95,0.34450,0.29385,0.50,1878,552,1602,4853,2.58
1892,96,0.35475,0.30064,0.49,1326,399,1124,3251,2.45
1892,97,0.39625,0.32896,0.48,927,305,770,2128,2.29
1892,98,0.39940,0.33203,0.49,622,207,517,1358,2.18
1892,99,0.42570,0.35088,0.50,416,146,343,840,2.02
1892,100,0.50992,0.40541,0.49,270,109,215,498,1.84
1892,101,0.48857,0.39394,0.51,160,63,129,283,1.76
1892,102,0.61882,0.47500,0.51,97,46,75,154,1.58
1892,103,0.54490,0.42857,0.50,51,22,40,79,1.55
1892,104,0.61053,0.45833,0.46,29,13,22,39,1.34
1892,105,1.03630,0.69231,0.52,16,11,11,17,1.08
1892,106,0.66583,0.50000,0.50,5,2,4,6,1.34
1892,107,0.59891,0.50000,0.67,2,1,2,3,1.17
1892,108,1.49319,1.00000,0.67,1,1,1,1,0.67
1893,0,0.17620,0.15699,0.31,100000,15699,89101,5388570,53.89
1893,1,0.02790,0.02750,0.48,84301,2318,83094,5299470,62.86
1893,2,0.01143,0.01136,0.51,81982,931,81523,5216376,63.63
1893,3,0.00714,0.00711,0.50,81051,576,80764,5134853,63.35
1893,4,0.00600,0.00598,0.52,80475,481,80244,5054089,62.80
1893,5,0.00535,0.00534,0.52,79994,427,79789,4973845,62.18
1893,6,0.00395,0.00394,0.50,79567,313,79411,4894056,61.51
1893,7,0.00396,0.00395,0.49,79253,313,79095,4814645,60.75
1893,8,0.00318,0.00317,0.49,78940,250,78813,4735550,59.99
1893,9,0.00262,0.00262,0.51,78690,206,78589,4656737,59.18
1893,10,0.00234,0.00234,0.53,78484,184,78398,4578148,58.33
1893,11,0.00252,0.00251,0.49,78300,197,78201,4499750,57.47
1893,12,0.00227,0.00227,0.51,78103,177,78016,4421549,56.61
1893,13,0.00263,0.00262,0.51,77926,205,77825,4343533,55.74
1893,14,0.00205,0.00205,0.50,77722,159,77642,4265708,54.88
1893,15,0.00296,0.00296,0.53,77563,229,77454,4188066,54.00
1893,16,0.00346,0.00346,0.52,77333,267,77206,4110612,53.15
1893,17,0.00382,0.00382,0.53,77066,294,76929,4033406,52.34
1893,18,0.00471,0.00470,0.52,76772,361,76598,3956478,51.54
1893,19,0.00440,0.00439,0.52,76411,336,76250,3879880,50.78
1893,20,0.00419,0.00418,0.51,76075,318,75918,3803631,50.00
1893,21,0.00423,0.00422,0.50,75758,320,75597,3727713,49.21
1893,22,0.00399,0.00398,0.51,75438,301,75289,3652116,48.41
1893,23,0.00435,0.00434,0.53,75137,326,74985,3576826,47.60
1893,24,0.00725,0.00723,0.57,74811,541,74577,3501841,46.81
1893,25,0.01566,0.01551,0.40,74270,1152,73580,3427264,46.15
1893,26,0.00499,0.00498,0.53,73118,364,72947,3353684,45.87
1893,27,0.00441,0.00440,0.50,72754,320,72593,3280737,45.09
1893,28,0.00421,0.00420,0.52,72434,304,72288,3208144,44.29
1893,29,0.00361,0.00360,0.50,72130,260,71999,3135856,43.48
1893,30,0.00421,0.00421,0.51,71870,302,71720,3063857,42.63
1893,31,0.00426,0.00425,0.51,71568,304,71419,2992136,41.81
1893,32,0.00375,0.00375,0.49,71263,267,71127,2920718,40.98
1893,33,0.00420,0.00419,0.51,70996,298,70852,2849590,40.14
1893,34,0.00394,0.00393,0.50,70699,278,70559,2778738,39.30
1893,35,0.00428,0.00427,0.51,70421,301,70274,2708179,38.46
1893,36,0.00453,0.00452,0.52,70120,317,69969,2637905,37.62
